,Team Name,2018-01-01,2018-01-02,2018-01-03,2018-01-04,2018-01-05,2018-01-06,2018-01-07,2018-01-08,2018-01-09,2018-01-10,2018-01-11,2018-01-12,2018-01-13,2018-01-14,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-20,2018-01-21,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-27,2018-01-28,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-03,2018-02-04,2018-02-05,2018-02-06,2018-02-07,2018-02-08,2018-02-09,2018-02-10,2018-02-11,2018-02-12,2018-02-13,2018-02-14,2018-02-15,2018-02-16,2018-02-17,2018-02-18,2018-02-19,2018-02-20,2018-02-21,2018-02-22,2018-02-23,2018-02-24,2018-02-25,2018-02-26,2018-02-27,2018-02-28
136,Marist,8.1,8.1,8.7,8.7,8.7,8.7,8.7,8.5,8.5,8.5,8.5,8.5,8.5,8.9,8.9,8.9,8.9,8.9,9.0,9.0,8.9,8.9,8.9,8.9,8.9,9.1,9.1,9.2,9.2,9.2,9.4,9.4,9.4,9.3,9.3,9.2,9.2,9.2,9.2,9.2,9.2,9.3,9.3,9.3,9.3,9.3,9.2,9.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3
137,Notre Dame,8.1,8.1,8.1,8.3,8.3,8.3,8.1,8.1,8.1,8.1,7.8,7.8,7.8,7.9,7.9,7.9,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.3,8.3,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.6,8.6,8.6,8.6,8.6,8.6,8.7,8.7,8.7,8.7,8.7,8.9,8.9,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8
138,Pittsburgh,8.1,8.1,7.9,7.9,7.9,7.9,8.2,8.2,8.2,8.2,7.9,7.9,7.9,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.8,7.8,7.8,7.9,7.9,7.9,7.9,7.9,7.8,7.8,7.8,7.8,7.8,7.9,7.9,7.9,7.9,7.9,8.0,8.0,8.0,8.1,8.1,8.1,8.1,8.1,8.1,8.1
139,Maryland,8.1,8.1,7.8,7.8,7.8,7.8,7.8,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.5,7.5,7.5,7.6,7.6,7.6,7.6,7.6,7.6,7.5,7.5,7.5,7.5,7.4,7.4,7.3,7.3,7.3,7.3,7.3,7.2,7.2,7.2,7.2
140,Tulane,8.1,8.1,8.1,8.1,8.0,8.0,8.0,8.0,8.0,8.4,8.4,8.4,8.4,8.1,8.1,8.1,8.1,8.2,8.2,8.2,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.2,8.2,8.2,8.2,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.9,7.9,7.9,7.8,7.8,7.8,7.8
141,Cornell,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.7,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.7,7.7,7.7,7.7,7.7,7.6,7.5,7.5,7.5,7.5,7.5,7.5,7.6,7.5,7.5,7.5,7.5,7.5,7.5,7.4,7.5,7.5,7.5,7.5
142,Fairfield,8.0,8.0,8.0,8.0,8.0,8.2,8.2,8.1,8.1,8.1,8.1,8.2,8.2,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.6,8.6,8.6,8.9,8.9,8.9,8.9,8.8,8.8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.2,9.2,9.0,9.0,9.0,9.1,9.1,9.2,9.2,9.2,9.2,9.1,9.1,9.1,9.0,9.0,9.0,9.0
143,Cincinnati,8.0,8.0,8.0,8.0,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.6,7.6,7.6,7.5,7.5,7.5,7.5,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.5,7.5,7.5,7.5,7.5,7.5,7.6,7.6,7.6,7.6,7.6,7.5,7.5,7.5,7.5,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.5,7.5,7.5,7.7,7.7,7.7
144,Nebraska,7.9,7.9,7.9,7.9,7.9,7.9,7.8,7.8,7.8,7.4,7.4,7.4,7.5,7.5,7.5,7.4,7.4,7.4,7.3,7.3,7.3,7.3,7.3,7.3,7.2,7.2,7.2,7.4,7.4,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.4,7.4,7.4,7.4,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.2,7.2,7.2
145,Rice,7.9,7.9,7.9,7.9,8.4,8.4,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.4,8.4,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.3,8.3,8.3,8.3,8.3,8.2,8.2,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.5,8.5,8.5,8.5,8.5,8.6,8.6,8.6,8.6,8.6,8.6
