,Team Name,2018-01-01,2018-01-02,2018-01-03,2018-01-04,2018-01-05,2018-01-06,2018-01-07,2018-01-08,2018-01-09,2018-01-10,2018-01-11,2018-01-12,2018-01-13,2018-01-14,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-20,2018-01-21,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-27,2018-01-28,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-03,2018-02-04,2018-02-05,2018-02-06,2018-02-07,2018-02-08,2018-02-09,2018-02-10,2018-02-11,2018-02-12,2018-02-13,2018-02-14,2018-02-15,2018-02-16,2018-02-17,2018-02-18,2018-02-19,2018-02-20,2018-02-21,2018-02-22,2018-02-23,2018-02-24,2018-02-25,2018-02-26,2018-02-27,2018-02-28
307,Chattanooga,4.8,4.8,4.8,4.8,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.9,4.9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1
308,UCSB,4.8,4.8,4.8,4.8,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.9,4.9,5.1,5.1,5.1,4.9,4.9,4.9,4.9,4.9,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.0,5.0,4.9,4.9,4.9,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,5.1,5.1,5.0,5.0,5.0,5.0,5.0,4.9,4.9,4.8,4.8,4.8,4.8
309,Harvard,4.8,4.8,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.2,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.3,5.3,5.3
310,Belmont,4.7,4.7,4.7,4.7,4.8,4.8,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
311,Seattle,4.7,4.7,4.7,4.7,4.7,4.7,4.5,4.5,4.5,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4
312,N Carolina,4.7,4.7,4.7,4.9,4.9,4.9,5.0,5.0,5.0,4.8,4.8,4.8,4.8,4.9,4.9,4.9,5.1,5.1,5.1,5.1,5.2,5.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.2,5.2,5.3,5.3,5.4,5.4,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.4,5.4,5.4,5.4,5.5
313,SIU Edward,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.9,4.9,4.9,4.9,4.7,4.7,4.6,4.6,4.6,4.6,4.6,4.7,4.7,4.6,4.6,4.6,4.6,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.8,5.0,5.0,5.0,5.0,5.0,4.9,4.9,4.9,4.9,4.9,4.9
314,Utah,4.7,4.7,4.7,4.7,4.9,4.9,4.9,5.0,5.0,5.0,5.0,4.9,4.9,4.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.9,4.9,4.9,4.9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.3,5.3,5.3,5.3
315,Coppin State,4.7,4.7,4.7,4.8,4.8,4.8,4.9,4.9,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.1,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.2
316,Tulsa,4.6,4.6,4.6,4.4,4.4,4.4,4.5,4.5,4.5,4.5,4.5,4.6,4.6,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.7,4.7,4.7,4.7,4.6,4.6,4.6,4.8,4.8,4.8,4.8,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.5,4.5,4.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4.6
317,Sacred Hrt,4.6,4.6,4.6,4.6,4.5,4.5,4.6,4.6,4.6,4.6,4.6,4.7,4.7,4.6,4.6,4.6,4.6,4.6,4.5,4.5,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.3,4.3,4.3,4.3,4.2,4.2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.6,4.6,4.6,4.6,4.6,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.6,4.6,4.6,4.6,4.6,4.6
318,W Illinois,4.6,4.6,4.6,4.6,4.6,4.6,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.6,4.6,4.6,4.4,4.4,4.4,4.4,4.4,4.3,4.3,4.2,4.2,4.2,4.2,4.2,4.4,4.4,4.2,4.2,4.2,4.2,4.2,4.1,4.1,4.1,4.1,4.1,4.1,4.2,4.2,4.2,4.1,4.1,4.1,4.1,4.1,4.2,4.2,4.2,4.2,4.2,4.2
319,NC Central,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.7,4.7,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.7,4.7
320,E Carolina,4.5,4.5,4.5,4.6,4.6,4.6,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.0,5.0,5.0,5.3,5.3,5.3,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.0,5.0,5.0,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.0,5.0,5.0,5.0,5.0,5.0,5.0
321,Central Conn,4.5,4.5,4.5,4.5,4.4,4.4,4.3,4.3,4.3,4.3,4.3,4.6,4.6,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.7,4.7,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.0,5.0,5.0,5.0,5.0,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.0,5.0,5.0,5.0
322,Davidson,4.5,4.5,4.5,4.7,4.7,4.7,4.7,4.9,4.9,4.9,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,4.9,4.9,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.7,4.7,4.7,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.2,5.2,5.2,5.2,5.2,5.1,5.1,5.1,5.0,5.0,5.0,5.0,4.9,4.9,4.9,5.0,5.0,5.0,4.9
323,Princeton,4.5,4.5,4.5,4.5,4.5,4.5,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.5,4.4,4.4,4.4,4.5,4.5,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.4,4.5,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.5,4.5,4.5,4.5
324,Hawaii,4.5,4.5,4.5,4.5,4.6,4.6,4.7,4.7,4.7,4.7,4.9,4.9,4.9,4.9,4.6,4.6,4.6,4.6,4.6,4.6,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.0,5.0,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.0,5.0,5.0,5.0,5.0,4.9,4.9,5.0,5.0,5.0,5.0,5.0,5.2,5.2,5.2,5.2,5.2,5.2
325,Albany,4.4,4.4,4.4,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.4,4.4,4.4,4.3,4.3,4.3,4.3,4.3,4.6,4.6,4.6,4.8,4.8,4.8,4.6,4.6,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.4,4.7,4.7,4.7,4.7
326,Cornell,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.6,4.8,4.8,4.8,4.8,4.8,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1
327,AR Lit Rock,4.4,4.4,4.4,4.4,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.8,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4.5,4.5,4.5,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
328,Maryland ES,4.4,4.4,4.4,4.5,4.5,4.5,4.4,4.4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.1,4.1,4.1,4.1,4.1,4.0,4.0,4.1,4.1,4.1,4.1,4.1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.5,4.5
329,NC-Wilmgton,4.4,4.4,4.7,4.7,4.7,4.8,4.8,4.6,4.6,4.6,4.6,5.1,5.1,5.2,5.2,5.2,5.2,5.2,5.1,5.1,5.3,5.3,5.3,5.3,5.3,5.1,5.1,5.2,5.2,5.2,5.2,5.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
330,McNeese St,4.3,4.3,4.3,4.3,4.3,4.3,4.5,4.5,4.5,4.5,4.3,4.3,4.3,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.3,4.3,4.3,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.2,4.2,4.1,4.1,4.1,4.1,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.5,4.5,4.5,4.5
331,Cal St Nrdge,4.3,4.3,4.3,4.3,4.3,4.3,4.5,4.5,4.5,4.5,4.7,4.7,4.7,4.5,4.5,4.5,4.5,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.8,5.1,5.1,5.1,5.1,5.1,5.0,5.0,4.8,4.8,4.8,4.8,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.7,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8
332,Boston Col,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.6,4.6,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1
333,Sac State,4.2,4.2,4.2,4.2,4.3,4.3,4.5,4.5,4.5,4.5,4.5,4.6,4.6,4.8,4.8,4.8,4.8,4.8,4.8,4.8,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.3,5.3,5.3,5.3
334,San Jose St,4.2,4.2,4.2,4.8,4.8,4.8,4.6,4.6,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4.6,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.5,4.5,4.5,4.5,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.5,4.5,4.5,4.5
335,Wichita St,4.2,4.2,4.2,4.2,4.3,4.3,4.3,4.5,4.5,4.5,4.5,4.8,4.8,4.8,4.8,4.8,4.8,4.7,4.7,4.7,4.6,4.6,4.6,4.6,4.6,4.5,4.5,4.5,4.7,4.7,4.7,4.7,4.6,4.6,4.6,4.6,4.6,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.8
336,North Texas,4.2,4.2,4.2,4.2,4.1,4.1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.1,4.1,4.1,4.1,4.1,4.2,4.2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.4
