,Team Name,2018-01-01,2018-01-02,2018-01-03,2018-01-04,2018-01-05,2018-01-06,2018-01-07,2018-01-08,2018-01-09,2018-01-10,2018-01-11,2018-01-12,2018-01-13,2018-01-14,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-20,2018-01-21,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-27,2018-01-28,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-03,2018-02-04,2018-02-05,2018-02-06,2018-02-07,2018-02-08,2018-02-09,2018-02-10,2018-02-11,2018-02-12,2018-02-13,2018-02-14,2018-02-15,2018-02-16,2018-02-17,2018-02-18,2018-02-19,2018-02-20,2018-02-21,2018-02-22,2018-02-23,2018-02-24,2018-02-25,2018-02-26,2018-02-27,2018-02-28
191,Texas,18.801,18.514,18.514,18.514,18.514,18.514,17.665,17.665,17.665,17.665,18.301,18.301,18.301,18.167,18.167,18.167,18.167,18.428,18.428,18.428,18.494,18.494,18.701,18.701,18.701,18.701,18.701,19.070,19.070,19.070,19.070,18.928,18.928,18.928,19.267,19.267,19.267,19.267,19.014,19.014,19.014,18.733,18.733,18.962,18.962,18.962,18.962,18.962,18.704,18.704,18.704,18.704,18.808,18.808,18.808,18.852,18.852,18.368,18.368
192,Rutgers,18.765,18.765,18.765,18.339,18.339,18.142,18.142,18.142,18.142,18.142,18.090,18.090,18.090,18.090,17.675,17.675,17.675,17.895,17.895,17.895,17.895,17.867,17.867,17.867,17.593,17.593,17.593,17.256,17.256,17.256,17.509,17.509,17.509,17.509,17.280,17.280,17.366,17.366,17.366,17.366,17.366,17.031,17.031,17.031,17.178,17.178,17.178,17.178,16.846,16.846,16.846,16.622,16.622,16.622,16.622,16.622,17.123,17.123,17.123
193,VA Military,18.733,18.733,18.733,18.733,18.111,18.111,18.537,18.537,18.537,18.537,18.537,18.537,18.537,18.904,18.904,18.382,18.382,18.382,17.932,17.932,17.694,17.694,17.694,17.694,17.980,17.980,17.980,17.290,17.290,16.759,16.759,16.759,16.618,16.618,16.618,16.618,16.618,16.618,16.618,16.530,16.530,16.238,16.238,16.238,16.238,16.238,15.781,15.781,16.343,16.343,16.343,16.089,16.089,16.089,16.549,16.549,16.496,16.496,16.496
194,San Fransco,18.723,18.723,18.723,18.723,17.842,17.842,18.010,18.010,18.010,18.010,18.010,17.461,17.461,17.196,17.196,17.196,17.196,17.196,16.811,16.811,17.354,17.354,17.354,17.354,17.354,17.422,17.422,17.168,17.168,17.168,17.168,17.168,16.521,16.521,16.352,16.352,16.352,16.352,16.352,16.593,16.593,16.482,16.482,16.482,16.482,16.482,16.862,16.862,17.077,17.077,17.077,17.077,17.077,17.303,17.303,17.024,17.024,17.024,17.024
195,W Michigan,18.706,18.706,19.063,19.063,19.063,19.063,19.321,19.321,19.321,19.054,19.054,19.054,19.054,19.524,19.524,19.524,19.731,19.731,19.731,19.971,19.971,19.971,19.971,20.943,20.943,20.943,20.943,20.961,20.961,20.961,20.669,20.669,20.669,20.968,20.968,20.968,20.968,20.755,20.755,20.755,20.755,20.628,20.628,20.628,20.472,20.472,20.472,20.472,20.771,20.771,20.771,20.640,20.640,20.640,20.923,20.923,20.923,20.923,20.817
196,Rob Morris,18.650,18.650,18.650,18.650,19.299,19.299,19.343,19.343,19.343,19.343,19.343,19.075,19.075,19.896,19.896,19.896,19.896,19.896,19.725,19.725,19.478,19.478,19.478,19.478,19.478,19.478,19.309,19.309,19.126,19.126,19.126,19.126,18.681,18.681,18.505,18.505,18.505,18.505,18.505,18.733,18.733,19.256,19.256,19.256,19.256,19.256,19.170,19.170,19.464,19.464,19.464,19.464,19.464,19.095,19.095,18.864,18.864,18.864,18.864
197,E Kentucky,18.637,18.637,18.637,18.637,18.854,18.854,18.960,18.960,18.960,18.960,18.960,19.196,19.196,19.695,19.695,19.695,19.695,19.695,19.259,19.259,19.911,19.911,19.911,19.911,19.911,19.473,19.473,19.707,19.707,19.707,19.707,19.707,19.396,19.396,19.132,19.132,19.132,19.132,19.132,18.568,18.568,18.870,18.870,18.870,18.870,18.870,18.678,18.678,18.743,18.743,18.743,18.743,18.743,19.054,19.054,19.609,19.609,19.609,19.609
198,Beth-Cook,18.587,18.587,18.587,18.614,18.614,18.614,18.558,18.558,19.419,19.419,19.419,19.419,19.419,19.562,19.562,19.481,19.481,19.481,19.481,19.481,20.389,20.389,20.389,20.389,20.389,20.389,20.389,20.698,20.698,20.943,20.943,20.943,20.943,20.943,20.304,20.304,21.040,21.040,21.040,21.040,21.040,21.127,21.127,21.306,21.306,21.306,21.306,21.306,22.210,22.210,22.380,22.380,22.380,22.380,22.380,22.105,22.105,22.316,22.316
199,Wisconsin,18.584,18.584,19.226,19.226,19.226,19.244,19.244,19.244,19.244,18.497,18.497,18.497,18.497,18.497,18.497,18.497,18.309,18.309,18.309,18.677,18.677,18.677,18.677,18.499,18.499,18.499,18.602,18.602,18.602,18.786,18.786,18.786,18.504,18.504,18.504,18.319,18.319,18.319,18.319,18.782,18.782,18.782,18.730,18.730,18.730,18.730,18.772,18.772,18.772,18.772,18.662,18.662,18.662,18.775,18.775,18.775,18.894,18.894,18.894
200,E Carolina,18.578,18.578,18.578,18.838,18.838,18.838,18.480,18.480,18.480,18.480,18.480,18.178,18.178,18.178,17.949,17.949,17.949,17.683,17.683,17.683,17.230,17.230,17.230,17.230,17.230,17.230,17.230,17.230,16.709,16.709,16.709,16.299,16.299,16.299,16.430,16.430,16.430,16.430,16.010,16.010,16.010,16.010,16.010,16.010,16.010,16.140,16.140,16.140,16.140,16.147,16.147,16.147,16.086,16.086,16.086,16.086,15.902,15.902,15.902
201,Cornell,18.560,18.560,18.560,18.560,18.560,18.560,18.560,18.560,18.560,18.560,18.560,18.560,18.296,17.744,17.744,17.744,17.744,17.744,17.744,17.744,17.756,17.756,17.756,17.756,17.756,17.756,17.756,18.514,18.514,18.514,18.514,18.514,18.514,19.424,19.130,19.130,19.130,19.130,19.130,19.130,19.136,18.965,18.965,18.965,18.965,18.965,18.965,19.672,19.509,19.509,19.509,19.509,19.509,19.509,19.761,19.839,19.839,19.839,19.839
202,S Florida,18.547,18.547,18.547,18.421,18.421,18.421,18.421,18.218,18.218,18.218,18.218,18.218,18.218,18.333,18.333,18.333,18.333,17.971,17.971,17.971,18.135,18.135,18.135,18.135,18.135,18.821,18.821,18.821,18.641,18.641,18.641,19.308,19.308,19.308,19.308,18.936,18.936,18.936,19.038,19.038,19.038,18.743,18.743,18.743,18.743,18.482,18.482,18.482,18.482,18.494,18.494,18.494,18.494,18.494,18.494,18.688,18.688,18.688,18.688
203,Houston Bap,18.499,18.499,18.499,18.499,18.499,18.499,19.637,19.637,19.637,19.637,19.602,19.602,19.602,19.001,19.001,19.001,19.001,18.697,18.697,18.697,18.817,18.817,18.817,18.817,18.718,18.718,18.718,18.451,18.451,18.451,18.451,18.947,18.947,18.947,18.947,18.947,18.947,18.947,18.610,18.610,18.610,18.442,18.442,18.442,18.442,18.264,18.264,18.264,18.575,18.575,18.575,18.575,18.276,18.276,18.276,18.101,18.101,18.101,18.101
204,S Alabama,18.490,18.490,18.490,18.490,18.605,18.605,18.523,18.523,18.523,18.523,18.523,18.523,18.523,18.887,18.887,18.887,18.887,18.887,19.133,19.133,19.797,19.797,19.797,19.797,19.797,19.689,19.689,19.573,19.573,19.573,19.573,19.573,19.573,19.573,19.904,19.904,19.904,19.904,19.904,19.688,19.688,19.578,19.578,19.578,19.578,19.578,19.926,19.926,19.825,19.825,19.825,19.825,19.825,19.463,19.463,19.186,19.186,19.186,19.186
205,Miss State,18.485,18.485,19.659,19.659,19.659,19.659,19.124,19.124,19.124,19.124,18.390,18.390,18.390,18.522,18.522,18.522,18.351,18.351,18.351,18.351,18.374,18.374,18.374,17.982,17.982,17.982,17.982,17.797,17.797,17.797,17.797,17.877,17.877,17.877,17.998,17.998,17.998,18.293,18.293,18.293,18.293,18.182,18.182,18.182,18.182,17.985,17.985,17.985,17.604,17.604,17.604,18.102,18.102,18.102,18.102,18.318,18.318,18.318,18.223
206,Creighton,18.449,18.449,18.449,18.322,18.322,18.322,17.832,17.832,17.832,17.707,17.707,17.707,17.707,17.564,17.564,17.564,17.564,17.126,17.126,17.126,17.108,17.108,17.108,17.072,17.072,17.072,17.072,17.595,17.595,17.595,17.595,17.595,18.164,18.164,18.164,18.164,18.164,18.164,17.663,17.663,17.663,17.308,17.308,17.308,17.308,17.308,17.308,17.308,17.254,17.254,17.254,17.128,17.128,17.128,17.128,17.185,17.185,17.185,16.993
207,New Orleans,18.397,18.397,18.397,18.444,18.444,18.444,18.329,18.329,18.329,18.329,18.311,18.311,18.311,19.099,19.099,19.099,19.099,18.980,18.980,18.980,19.093,19.093,19.093,19.093,19.318,19.318,19.318,19.247,19.247,19.247,19.247,20.159,20.159,20.159,20.285,20.285,20.285,20.285,20.285,20.285,20.285,20.643,20.643,20.643,20.643,20.625,20.625,20.625,20.790,20.790,20.790,20.790,20.735,20.735,20.735,20.750,20.750,20.750,20.750
208,Arkansas St,18.386,18.386,18.386,18.386,17.540,17.540,17.675,17.675,17.675,17.675,17.675,17.313,17.313,17.126,17.126,17.126,17.126,17.126,17.126,17.126,16.977,16.977,16.977,16.977,16.977,16.421,16.421,17.035,17.035,17.035,17.035,17.035,17.510,17.510,18.570,18.570,18.570,18.570,18.570,18.370,18.370,18.782,18.782,18.782,18.782,18.782,18.782,18.782,18.658,18.658,18.658,18.658,18.658,18.895,18.895,19.121,19.121,19.121,19.121
209,Manhattan,18.385,18.385,19.906,19.906,19.906,19.627,19.627,19.582,19.582,19.582,19.582,18.989,18.989,18.843,18.843,18.843,18.843,18.843,18.843,18.573,18.573,19.082,19.082,19.082,19.253,19.253,19.253,19.029,19.029,19.029,18.898,18.898,18.898,19.112,19.112,19.112,19.112,19.112,19.112,19.208,19.208,20.237,20.237,20.237,20.237,20.237,20.448,20.448,20.448,20.206,20.206,20.206,20.206,20.206,20.154,20.154,19.954,19.954,19.954
210,Morehead St,18.355,18.355,18.355,18.355,18.428,18.428,18.589,18.589,18.589,18.589,18.589,18.482,18.482,18.585,18.585,18.585,18.585,18.585,18.924,18.924,19.148,19.148,19.148,19.148,19.148,19.678,19.678,20.366,20.366,20.366,20.366,20.366,20.569,20.569,20.048,20.048,20.048,20.048,20.048,20.107,20.107,20.363,20.363,20.363,20.363,20.363,20.138,20.138,19.837,19.837,19.837,19.837,19.837,20.190,20.190,20.069,20.069,20.069,20.069
211,Kennesaw St,18.343,18.343,18.343,18.343,18.343,18.343,18.283,18.283,18.283,18.283,18.283,18.792,18.792,18.972,18.972,18.972,18.972,18.972,18.889,18.889,18.939,18.939,18.939,18.939,18.691,18.691,18.691,19.437,19.437,19.280,19.280,19.280,19.280,19.280,19.489,19.489,19.489,19.489,19.489,19.935,19.935,19.686,19.686,19.686,19.686,19.686,19.795,19.795,19.875,19.875,19.875,19.875,19.875,19.755,19.755,19.755,19.755,19.375,19.375
212,Drake,18.328,18.328,18.328,18.629,18.629,18.629,18.990,18.990,18.990,18.990,18.568,18.568,18.568,18.798,18.798,18.798,18.208,18.208,18.208,18.208,18.601,18.601,18.601,18.601,18.213,18.213,18.213,18.416,18.416,18.416,18.681,18.681,18.681,18.681,19.123,19.123,19.123,19.123,18.972,18.972,18.972,19.300,19.300,19.300,19.300,19.464,19.464,19.464,19.464,19.211,19.211,19.211,19.335,19.335,19.335,19.528,19.528,19.528,19.528
213,IL-Chicago,18.318,18.318,18.318,18.318,19.481,19.481,19.481,19.481,19.481,19.481,19.231,19.231,19.050,19.050,19.050,18.866,18.866,18.866,18.846,18.846,18.948,18.948,18.948,18.948,18.948,18.948,18.948,19.148,19.148,19.003,19.003,19.003,19.003,19.007,19.007,19.158,19.158,19.158,19.158,19.673,19.673,19.740,19.740,19.740,19.740,19.740,19.740,19.612,19.612,19.612,19.820,19.820,19.820,19.820,19.876,19.876,20.020,20.020,20.020
214,Loyola-MD,18.310,18.310,18.285,18.285,18.285,17.753,17.753,17.753,17.866,17.866,17.866,17.829,17.829,17.829,17.542,17.542,17.542,17.399,17.399,17.399,17.027,17.027,17.027,17.027,17.837,17.837,17.837,18.315,18.315,18.315,18.315,18.136,18.136,18.136,18.221,18.221,18.221,18.221,18.636,18.636,18.636,18.636,18.462,18.462,18.462,18.375,18.375,18.375,18.375,18.474,18.474,18.474,18.346,18.346,18.346,17.931,17.931,17.931,18.007
215,NC Central,18.293,18.293,18.293,18.811,18.811,18.811,18.811,18.811,19.163,19.163,19.163,19.163,19.163,19.306,19.306,19.547,19.547,19.547,19.547,19.547,19.130,19.130,18.891,18.891,18.891,18.891,18.891,18.552,18.552,18.552,18.552,18.552,18.552,18.552,18.207,18.207,18.488,18.488,18.488,18.488,18.488,17.859,17.859,17.529,17.529,17.529,17.529,17.529,17.356,17.356,17.259,17.259,17.259,17.259,17.259,17.357,17.357,16.901,16.901
216,Lamar,18.255,18.255,18.255,17.605,17.605,17.605,18.485,18.485,18.485,18.485,18.023,18.023,18.023,18.023,18.023,18.023,18.023,18.427,18.427,18.427,19.414,19.414,19.414,19.414,19.935,19.935,19.935,21.107,21.107,21.107,21.107,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.277,21.277,21.277,21.189,21.189,21.189,21.189,21.203,21.203,21.203,21.108,21.108,21.108,21.108,21.119,21.119,21.119,21.006,21.006,21.006,21.006
